club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
Olympique Marseille,Marc Libbra,19.0,France,Centre-Forward,CF,,FC Istres,France,0.0,out,summer,Ligue 1,1992,True,free loan,1992
Olympique Marseille,Carlos Mozer,31.0,Brazil,Centre-Back,CB,,Benfica,Portugal,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,Daniel Xuereb,32.0,France,Centre-Forward,CF,,SC Toulon Var,France,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,Pascal Baills,27.0,France,Right-Back,RB,,R. Strasbourg,France,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,Patrice Eyraud,24.0,France,Defensive Midfield,DM,,SC Toulon Var,France,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,Éric Lada,26.0,France,attack,attack,,Toulouse,France,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,Alain Boghossian,21.0,France,Central Midfield,CM,,FC Istres,France,0.0,out,summer,Ligue 1,1992,True,free loan,1992
Olympique Marseille,Alain Casanova,30.0,France,Goalkeeper,GK,,Toulouse,France,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,François Omam-Biyik,26.0,Cameroon,Centre-Forward,CF,,Lens,France,,out,summer,Ligue 1,1992,False,,1992
Olympique Marseille,Igor Dobrovolski,25.0,Russia,Attacking Midfield,AM,,Genoa,Italy,,in,winter,Ligue 1,1992,False,,1992
Olympique Marseille,François Omam-Biyik,26.0,Cameroon,Centre-Forward,CF,,Lens,France,,out,winter,Ligue 1,1992,False,,1992
Paris Saint-Germain,George Weah,25.0,Liberia,Centre-Forward,CF,,Monaco,France,6500000.0,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Bernard Lama,29.0,France,Goalkeeper,GK,,Lens,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Vincent Guérin,26.0,France,Central Midfield,CM,,Montpellier,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,David Ginola,25.0,France,Left Winger,LW,,Stade Brest 29,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Jean-Luc Sassus,29.0,France,Right-Back,RB,,Cannes,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Francois Calderaro,28.0,France,Centre-Forward,CF,,FC Metz,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Joël Cloarec,26.0,France,attack,attack,,LB Châteauroux,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Alain Roche,24.0,France,Centre-Back,CB,,AJ Auxerre,France,,in,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Patrick M'Boma,21.0,Cameroon,Centre-Forward,CF,,LB Châteauroux,France,0.0,out,summer,Ligue 1,1992,True,free loan,1992
Paris Saint-Germain,Pascal Nouma,20.0,France,Centre-Forward,CF,,LOSC Lille,France,0.0,out,summer,Ligue 1,1992,True,free loan,1992
Paris Saint-Germain,Christian Perez,29.0,France,Attacking Midfield,AM,,Monaco,France,,out,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Bernard Héréson,23.0,Guadeloupe,Right-Back,RB,,Lens,France,,out,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Liazid Sandjak,25.0,Algeria,Second Striker,SS,,OGC Nice,France,,out,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Jean-Luc Vasseur,23.0,France,Right-Back,RB,,Stade Rennais,France,,out,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Joël Bats,35.0,France,Goalkeeper,GK,,Retired,,,out,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Oumar Sène,32.0,Senegal,Attacking Midfield,AM,,Retired,,,out,summer,Ligue 1,1992,False,,1992
Paris Saint-Germain,Dominique Leclercq,34.0,France,Goalkeeper,GK,,Retired,,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Guillaume Warmuz,22.0,France,Goalkeeper,GK,,Louh.-Cuiseaux,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Emmanuel Hutteau,23.0,France,Left-Back,LB,,Bourges,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Nasko Sirakov,30.0,Bulgaria,Attacking Midfield,AM,,Levski Sofia,Bulgaria,0.0,in,summer,Ligue 1,1992,True,free loan,1992
RC Lens,Didier Dubois,25.0,France,Centre-Back,CB,,USL Dunkerque,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Jean-François Péron,26.0,France,Left Midfield,LM,,R. Strasbourg,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Franck Raviot,18.0,France,Goalkeeper,GK,,INF Clairefontaine,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Bernard Héréson,23.0,Guadeloupe,Right-Back,RB,,Paris SG,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,François Omam-Biyik,26.0,Cameroon,Centre-Forward,CF,,Marseille,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Ryszard Tarasiewicz,30.0,Poland,Central Midfield,CM,,AS Nancy,France,,in,summer,Ligue 1,1992,False,,1992
RC Lens,Bernard Lama,29.0,France,Goalkeeper,GK,,Paris SG,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Jules Bocandé,33.0,Senegal,Centre-Forward,CF,,Eendracht Aalst,Belgium,,out,summer,Ligue 1,1992,False,,1992
RC Lens,David François,22.0,France,midfield,midfield,,La Roche Vendée,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Patrice Zeré,21.0,Cote d'Ivoire,Left-Back,LB,,US Créteil,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Shalom Tikva,27.0,Israel,Attacking Midfield,AM,,Boom FC,Belgium,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Christophe Baïocco,26.0,France,Goalkeeper,GK,,Châtellerault,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Pascal Peltier,30.0,France,Attacking Midfield,AM,,RC Arras,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Anicet Saussé,23.0,France,defence,defence,,FC Martigues,France,0.0,out,summer,Ligue 1,1992,True,free loan,1992
RC Lens,Stéphane Gilet,28.0,France,defence,defence,,Quimper,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Franck Toffard,22.0,France,defence,defence,,Unknown,,,out,summer,Ligue 1,1992,False,,1992
RC Lens,Boban Bozovic,28.0,Bosnia-Herzegovina,midfield,midfield,,FC Istres,France,,out,summer,Ligue 1,1992,False,,1992
RC Lens,François Omam-Biyik,26.0,Cameroon,Centre-Forward,CF,,Marseille,France,,in,winter,Ligue 1,1992,False,,1992
RC Lens,Francis Gillot,32.0,France,Centre-Back,CB,,Mulhouse S-A,France,,out,winter,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Michael Hughes,20.0,Northern Ireland,Attacking Midfield,AM,,Man City,England,500000.0,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Tomasz Frankowski,17.0,Poland,Centre-Forward,CF,,Jagiellonia,Poland,200000.0,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Martin Djetou,17.0,France,Centre-Back,CB,,US Créteil B,France,0.0,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Frank Farina,27.0,Australia,Centre-Forward,CF,,Bari,Italy,,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Pascal Baills,27.0,France,Right-Back,RB,,Marseille,France,,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Ali Bouafia,27.0,Algeria,Left Winger,LW,,Olympique Lyon,France,,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Franck Mary,28.0,France,Goalkeeper,GK,,Saint-Quentin,France,,in,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Jean-François Péron,26.0,France,Left Midfield,LM,,Lens,France,,out,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Didier Monczuk,31.0,France,Centre-Forward,CF,,Nîmes Olympique,France,,out,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Cyriaque Didaux,32.0,France,midfield,midfield,,SAS Epinal,France,,out,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Serge Jenner,32.0,France,Centre-Back,CB,,FCSR Haguenau,France,,out,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,José Guerra,27.0,France,attack,attack,,La Roche Vendée,France,,out,summer,Ligue 1,1992,False,,1992
RC Strasbourg Alsace,Olivier Dall'Oglio,28.0,France,Right-Back,RB,,Perpignan,France,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Gabriel Calderón,32.0,Argentina,Attacking Midfield,AM,,FC Sion,Switzerland,,in,summer,Ligue 1,1992,False,,1992
SM Caen,Faouzi Rouissi,21.0,Tunisia,Centre-Forward,CF,,Club Africain,Tunisia,,in,summer,Ligue 1,1992,False,,1992
SM Caen,Stéphane Dedebant,21.0,France,Central Midfield,CM,,Unknown,,,in,summer,Ligue 1,1992,False,,1992
SM Caen,Christophe Duboscq,25.0,France,midfield,midfield,,US Avranches,France,,in,summer,Ligue 1,1992,False,,1992
SM Caen,Clément Garcia,24.0,France,attack,attack,,Montpellier,France,0.0,in,summer,Ligue 1,1992,True,free loan,1992
SM Caen,Didier Thimothée,22.0,France,Centre-Forward,CF,,AS Red Star 93,France,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Olivier Pickeu,22.0,France,Centre-Forward,CF,,Montpellier,France,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Franck Dumas,24.0,France,Centre-Back,CB,,Monaco,France,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Michel Rio,29.0,France,Attacking Midfield,AM,,AC Le Havre,France,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Fabien Debotté,28.0,France,Defensive Midfield,DM,,FC Nantes,France,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Rubens,20.0,Brazil,attack,attack,,Unknown,,,out,summer,Ligue 1,1992,False,,1992
SM Caen,Jesper Olsen,31.0,Denmark,Left Midfield,LM,,Retired,,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Éric Roy,24.0,France,Defensive Midfield,DM,,OGC Nice,France,0.0,in,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Daniel Xuereb,32.0,France,Centre-Forward,CF,,Marseille,France,,in,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Patrice Eyraud,24.0,France,Defensive Midfield,DM,,Marseille,France,,in,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Frédéric Martin,23.0,France,Right-Back,RB,,OGC Nice,France,0.0,in,summer,Ligue 1,1992,True,free loan,1992
Sporting Club de Toulon et du Var,Cédric Charlet,19.0,France,defence,defence,,Unknown,,,in,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Pascal Danieri,16.0,France,defence,defence,,Unknown,,,in,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Jacques Songo'o,28.0,Cameroon,Goalkeeper,GK,,Le Mans UC 72,France,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Éric Péan,28.0,France,Sweeper,SW,,Olympique Lyon,France,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Patrice Ferri,28.0,France,Centre-Back,CB,,Olympique Lyon,France,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,André Blanc,25.0,France,midfield,midfield,,FC Sochaux,France,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Dumè Murati,32.0,France,Goalkeeper,GK,,CA Bastia,France,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Bernard Rodriguez,28.0,France,midfield,midfield,,Unknown,,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Jean-Paul Péronin,21.0,France,defence,defence,,FC Martigues,France,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,François Zahoui,30.0,Cote d'Ivoire,Attacking Midfield,AM,,Retired,,,out,summer,Ligue 1,1992,False,,1992
Sporting Club de Toulon et du Var,Leonardo Rodríguez,25.0,Argentina,Attacking Midfield,AM,,Marseille,France,0.0,out,summer,Ligue 1,1992,True,end of loan,1992
Sporting Club de Toulon et du Var,Jean-Louis Bérenguier,35.0,France,Right-Back,RB,,Retired,,,out,winter,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Jorge Burruchaga,29.0,Argentina,Attacking Midfield,AM,,FC Nantes,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Arnold Oosterveer,29.0,Netherlands,Centre-Back,CB,,Stade Rennais,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Kálmán Kovács,26.0,Hungary,Centre-Forward,CF,,Honvéd FC,Hungary,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Philippe Gaillot,27.0,France,Left-Back,LB,,FC Metz,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Yves Bouger,22.0,France,Left-Back,LB,,FC Lorient,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Christophe Robert,28.0,France,Left Winger,LW,,Monaco,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Thierry Fernier,27.0,France,Attacking Midfield,AM,,G. Bordeaux,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Dominique Corroyer,27.0,France,Centre-Forward,CF,,Saint-Étienne,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Sylvain Matrisciano,28.0,France,Goalkeeper,GK,,AS Nancy,France,,in,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Jean-Jacques Allais,23.0,France,attack,attack,,USL Dunkerque,France,,out,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Gérard Buscher,32.0,France,Centre-Forward,CF,,OGC Nice,France,,out,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Alain Garraud,30.0,France,Centre-Back,CB,,FC Istres,France,,out,summer,Ligue 1,1992,False,,1992
Union Sportive Valenciennes-Anzin Arrondissement,Eugéne Ekéké,32.0,Cameroon,attack,attack,,Maubeuge,France,,out,summer,Ligue 1,1992,False,,1992
AC Le Havre,Didier Lelong,23.0,France,midfield,midfield,,USL Dunkerque,France,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Géza Mészöly,26.0,Hungary,Centre-Back,CB,,Vasas SC,Hungary,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Bernard Pascual,26.0,France,defence,defence,,Beauvais,France,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Pierre Haon,26.0,France,Defensive Midfield,DM,,Perpignan,France,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Jean-Luc Courtet,25.0,France,attack,attack,,Bourges,France,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Eric Lestrade,24.0,France,midfield,midfield,,Bourges,France,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Benoît Chagnaud,21.0,France,attack,attack,,Beauvais,France,,in,summer,Ligue 1,1993,False,,1993
AC Le Havre,Bruno Roux,29.0,France,Centre-Forward,CF,,Stade Rennais,France,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Benoît Chagnaud,20.0,France,attack,attack,,Beauvais,France,0.0,out,summer,Ligue 1,1993,True,free loan,1993
AC Le Havre,Alain Bénédet,32.0,France,midfield,midfield,,SC Toulon 83,France,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Thierry Goudet,30.0,France,Defensive Midfield,DM,,Stade Lavallois,France,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Jean-Luc Courtet,25.0,France,attack,attack,,Bourges,France,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,François Quilan,27.0,France,midfield,midfield,,Bourges,France,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Jean-Roch Testa,29.0,France,attack,attack,,CS Sedan,France,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Philippe Mahut,37.0,France,Centre-Back,CB,,Retired,,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Jean-Christophe Thouvenel,34.0,France,Right-Back,RB,,Retired,,,out,summer,Ligue 1,1993,False,,1993
AC Le Havre,Patrice Marquet,27.0,France,Left Midfield,LM,,Lens,France,,in,winter,Ligue 1,1993,False,,1993
AJ Auxerre,Philippe Violeau,22.0,France,Defensive Midfield,DM,,Chamois Niort,France,0.0,in,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Taribo West,19.0,Nigeria,Left-Back,LB,,Julius Berger,Nigeria,,in,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Franck Silvestre,26.0,France,Centre-Back,CB,,FC Sochaux,France,,in,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Yann Lachuer,20.0,France,Attacking Midfield,AM,,US Créteil,France,,in,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Christian Henna,21.0,France,Defensive Midfield,DM,,Mulhouse S-A,France,,in,summer,Ligue 1,1993,False,,1993
AJ Auxerre,William Prunier,25.0,France,Centre-Back,CB,,Marseille,France,,out,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Daniel Dutuel,25.0,France,Central Midfield,CM,,Marseille,France,,out,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Didier Otokoré,24.0,Cote d'Ivoire,Left Winger,LW,,FC Sochaux,France,,out,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Thierry Bonalair,27.0,France,Left-Back,LB,,LOSC Lille,France,,out,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Fabien Cool,20.0,France,Goalkeeper,GK,,FC Gueugnon,France,0.0,out,summer,Ligue 1,1993,True,free loan,1993
AJ Auxerre,Guy-Roger Nzamba,22.0,Gabon,Centre-Forward,CF,,Mulhouse S-A,France,,out,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Stéphane Mazzolini,26.0,France,Right-Back,RB,,FC Martigues,France,,out,summer,Ligue 1,1993,False,,1993
AJ Auxerre,Stéphane Ferrand,25.0,France,Goalkeeper,GK,,FC Sochaux,France,0.0,in,winter,Ligue 1,1993,True,free loan,1993
AS Cannes,Jean-Christophe Marquet,19.0,France,Left-Back,LB,,Marseille,France,0.0,in,summer,Ligue 1,1993,True,free loan,1993
AS Cannes,Gábor Márton,26.0,Hungary,Attacking Midfield,AM,,Honvéd FC,Hungary,30000.0,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Tal Banin,22.0,Israel,Defensive Midfield,DM,,Hapoel Haifa,Israel,,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Ardian Kozniku,25.0,Croatia,Centre-Forward,CF,,Hajduk Split,Croatia,,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Kader Ferhaoui,28.0,Algeria,Left Midfield,LM,,Montpellier,France,,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Didier Otokoré,24.0,Cote d'Ivoire,Left Winger,LW,,FC Sochaux,France,,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Fabrice Grondin,20.0,France,defence,defence,,Unknown,,,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Nicolas Bastère,23.0,France,attack,attack,,Toulouse,France,0.0,in,summer,Ligue 1,1993,True,free loan,1993
AS Cannes,Marc Andrieux,26.0,France,Right Midfield,RM,,Mulhouse S-A,France,,in,summer,Ligue 1,1993,False,,1993
AS Cannes,Nicolas Bastère,24.0,France,attack,attack,,Toulouse,France,,out,summer,Ligue 1,1993,False,,1993
AS Cannes,Rainer Ernst,31.0,Germany,Attacking Midfield,AM,,FC Zürich,Switzerland,,out,summer,Ligue 1,1993,False,,1993
AS Cannes,David Bettoni,21.0,France,midfield,midfield,,FC Istres,France,0.0,out,summer,Ligue 1,1993,True,free loan,1993
AS Cannes,Alain Ravera,28.0,France,defence,defence,,Vallauris,France,,out,summer,Ligue 1,1993,False,,1993
AS Cannes,Fabrice Monacchino,21.0,France,attack,attack,,Le Mans UC 72,France,0.0,out,summer,Ligue 1,1993,True,free loan,1993
AS Cannes,Nikolay Todorov,28.0,Bulgaria,Central Midfield,CM,,Levski Sofia,Bulgaria,,out,summer,Ligue 1,1993,False,,1993
AS Cannes,Akim Karchaoui,27.0,France,midfield,midfield,,Aubervilliers,France,,out,summer,Ligue 1,1993,False,,1993
AS Cannes,Pierre Dréossi,33.0,France,Centre-Back,CB,,Retired,,,out,summer,Ligue 1,1993,False,,1993
AS Cannes,Didier Otokoré,24.0,Cote d'Ivoire,Left Winger,LW,,FC Sochaux,France,,in,winter,Ligue 1,1993,False,,1993
AS Monaco,Victor Ikpeba,20.0,Nigeria,Centre-Forward,CF,,RC Lüttich,Belgium,,in,summer,Ligue 1,1993,False,,1993
AS Monaco,Enzo Scifo,27.0,Belgium,Attacking Midfield,AM,,Torino,Italy,,in,summer,Ligue 1,1993,False,,1993
AS Monaco,Sam Dominique Abouo,19.0,Cote d'Ivoire,Centre-Back,CB,,ASEC Mimosas,Cote d'Ivoire,,in,summer,Ligue 1,1993,False,,1993
AS Monaco,Laurent Viaud,23.0,France,Defensive Midfield,DM,,SCO Angers,France,,in,summer,Ligue 1,1993,False,,1993
AS Monaco,Amara Simba,31.0,France,Centre-Forward,CF,,Paris SG,France,,in,summer,Ligue 1,1993,False,,1993
AS Monaco,Franck Passi,27.0,France,Defensive Midfield,DM,,SC Toulon 83,France,,in,summer,Ligue 1,1993,False,,1993
AS Monaco,Youssouf Fofana,26.0,Cote d'Ivoire,Left Winger,LW,,G. Bordeaux,France,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Rui Barros,27.0,Portugal,Attacking Midfield,AM,,Marseille,France,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Patrick Revelles,24.0,France,Centre-Forward,CF,,SM Caen,France,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Marcel Dib,32.0,France,Central Midfield,CM,,G. Bordeaux,France,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Stjepan Andrijasevic,26.0,Croatia,Right Midfield,RM,,Celta de Vigo,Spain,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Angelo Hugues,26.0,France,Goalkeeper,GK,,Guingamp,France,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Cyril Granon,21.0,France,midfield,midfield,,Mulhouse S-A,France,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Denis Schaer,30.0,France,midfield,midfield,,Retired,,,out,summer,Ligue 1,1993,False,,1993
AS Monaco,Luiz Henrique,25.0,Brazil,Central Midfield,CM,,Fluminense,Brazil,,out,winter,Ligue 1,1993,False,,1993
AS Saint-Étienne,Roland Wohlfarth,30.0,Germany,Centre-Forward,CF,,FC Bayern,Germany,1250000.0,in,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Lionel Potillon,19.0,France,Left-Back,LB,,Louh.-Cuiseaux,France,0.0,in,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Piotr Swierczewski,21.0,Poland,Defensive Midfield,DM,,GKS Katowice,Poland,,in,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Laurent Blanc,27.0,France,Centre-Back,CB,,Nîmes Olympique,France,,in,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Jean-Philippe Delpech,25.0,France,Defensive Midfield,DM,,Toulouse,France,,in,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Didier Tholot,29.0,France,Centre-Forward,CF,,FC Martigues,France,,out,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Jean-Claude Pagal,28.0,Cameroon,Defensive Midfield,DM,,FC Martigues,France,,out,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Christophe Chaintreuil,29.0,France,Defensive Midfield,DM,,FC Martigues,France,,out,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Loïc Lambert,26.0,France,Defensive Midfield,DM,,Stade Rennais,France,,out,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Milan Luhovy,30.0,Slovakia,Centre-Forward,CF,,PAOK Salonika,Greece,,out,summer,Ligue 1,1993,False,,1993
AS Saint-Étienne,Thierry Gros,26.0,France,Left-Back,LB,,ASOA Valence,France,,out,summer,Ligue 1,1993,False,,1993
