club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
Rio Ave FC,Tiago Costa,26.0,Portugal,Right-Back,RB,300000.0,Leixões,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
Rio Ave FC,Rafinha,22.0,Brazil,Attacking Midfield,AM,,Leixões,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
Rio Ave FC,André Geraldes,20.0,Portugal,Right-Back,RB,100000.0,Desportivo Aves,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
Rio Ave FC,Cícero,25.0,Guinea-Bissau,Centre-Forward,CF,500000.0,Paços Ferreira,Portugal,,out,summer,Primeira Liga,2011,False,,2011
Rio Ave FC,Valdir,27.0,Portugal,Left-Back,LB,200000.0,Without Club,,,out,summer,Primeira Liga,2011,False,,2011
Rio Ave FC,Mário Felgueiras,24.0,Portugal,Goalkeeper,GK,900000.0,Braga,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
Rio Ave FC,Lionn,22.0,Brazil,Right-Back,RB,500000.0,Vit. Guimarães,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
Rio Ave FC,Anselmo,27.0,Portugal,Centre-Forward,CF,600000.0,Nacional,Portugal,,in,winter,Primeira Liga,2011,False,,2011
Rio Ave FC,Fábio Faria,22.0,Portugal,Centre-Back,CB,1000000.0,Benfica,Portugal,0.0,in,winter,Primeira Liga,2011,True,free loan,2011
Rio Ave FC,Dinei,26.0,Brazil,Left Winger,LW,,Vila Nova FC,Brazil,0.0,out,winter,Primeira Liga,2011,False,,2011
Rio Ave FC,Saulo,29.0,Brazil,Right Winger,RW,800000.0,Coimbra,Portugal,,out,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Édson Silva,27.0,Guinea-Bissau,Right-Back,RB,300000.0,Moreirense,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Atila Turan,19.0,Turkey,Left-Back,LB,1000000.0,Sporting CP,Portugal,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Bura,22.0,Portugal,Centre-Back,CB,400000.0,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Nuno Coelho,23.0,Portugal,Centre-Back,CB,1500000.0,Benfica,Portugal,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Douglas,25.0,Brazil,Centre-Forward,CF,1100000.0,Braga,Portugal,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,André Sousa,20.0,Portugal,Central Midfield,CM,,FC Pampilhosa,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Dominic Reinold,22.0,Germany,Attacking Midfield,AM,,NJ-LUSO,United States,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Ricardo Dias,20.0,Portugal,Defensive Midfield,DM,400000.0,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Cristiano,27.0,Brazil,Left Winger,LW,2000000.0,Sporting CP,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Vasco Fernandes,24.0,Portugal,Centre-Back,CB,800000.0,Elche CF,Spain,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Djiman Koukou,20.0,Benin,Defensive Midfield,DM,,US Créteil-L,France,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,João Pereira,21.0,Portugal,Left-Back,LB,400000.0,Benfica,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Chengdong Zhang,22.0,China,Right Winger,RW,500000.0,Mafra,Portugal,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Nildo Petrolina,25.0,Brazil,Left Winger,LW,600000.0,Trofense,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Serginho,20.0,Portugal,Left Winger,LW,200000.0,Trofense,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Jonas Mendes,21.0,Guinea-Bissau,Goalkeeper,GK,,Amora FC,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Javier Balboa,26.0,Equatorial Guinea,Right Winger,RW,900000.0,Benfica,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Joãozinho,21.0,Portugal,Left-Back,LB,,Mafra,Portugal,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Dudu,19.0,Brazil,Centre-Forward,CF,100000.0,Corinthians,Brazil,,in,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Djamal,28.0,Libya,Defensive Midfield,DM,1000000.0,Braga,Portugal,1000000.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Rui Sampaio,24.0,Portugal,Central Midfield,CM,700000.0,Cagliari Calcio,Italy,600000.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,André Sousa,21.0,Portugal,Central Midfield,CM,,Covilhã,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,João Pereira,21.0,Portugal,Left-Back,LB,400000.0,Trofense,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Djiman Koukou,20.0,Benin,Defensive Midfield,DM,,Belenenses SAD,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Bruno Conceicão,29.0,Portugal,Goalkeeper,GK,300000.0,Arouca,Portugal,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Pedro Araújo,26.0,Portugal,Left-Back,LB,200000.0,Trofense,Portugal,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Filipe Melo,21.0,Portugal,Defensive Midfield,DM,50000.0,Arouca,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Leandro Tatu,29.0,Brazil,Second Striker,SS,800000.0,Steaua Bukarest,Romania,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Rúben Lima,21.0,Portugal,Left-Back,LB,900000.0,Hajduk Split,Croatia,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Ricardo Rocha,28.0,Portugal,Centre-Back,CB,50000.0,Covilhã,Portugal,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Danilo,31.0,Brazil,Right-Back,RB,200000.0,Chaves,Portugal,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Bornes,21.0,Portugal,midfield,midfield,50000.0,Unknown,,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Djamal Mohamed,28.0,Libya,Defensive Midfield,DM,,Braga,Portugal,,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Renato,22.0,Portugal,Goalkeeper,GK,50000.0,Oliveira Bairro,Portugal,,out,summer,Primeira Liga,2011,False,,2011
SC Beira-Mar,Luis Tinoco,24.0,Portugal,Left-Back,LB,250000.0,Estoril Praia,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Hugo Seixas,20.0,Portugal,Right Winger,RW,200000.0,Monsanto,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Dominic Reinold,22.0,Germany,Attacking Midfield,AM,,Covilhã,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,João Luiz,26.0,Brazil,Defensive Midfield,DM,500000.0,Marítimo,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
SC Beira-Mar,Wilson Eduardo,20.0,Angola,Left Winger,LW,800000.0,Sporting CP,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
SC Beira-Mar,Renan,25.0,Brazil,Defensive Midfield,DM,800000.0,Vit. Guimarães,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
SC Beira-Mar,Sérgio Oliveira,19.0,Portugal,Central Midfield,CM,300000.0,FC Porto,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
SC Beira-Mar,Ishmael Yartey,21.0,Ghana,Left Winger,LW,300000.0,Benfica,Portugal,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
SC Beira-Mar,Edson Sitta,28.0,Brazil,Defensive Midfield,DM,300000.0,Vit. Guimarães,Portugal,0.0,in,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Tiago Cintra,22.0,Portugal,Centre-Forward,CF,750000.0,Leixões,Portugal,0.0,in,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Joãozinho,22.0,Portugal,Left-Back,LB,600000.0,Mafra,Portugal,,in,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Cássio,28.0,Brazil,Centre-Forward,CF,800000.0,Rapid Bucharest,Romania,0.0,in,winter,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Nuno Lopes,25.0,Portugal,Right-Back,RB,,Oliveirense,Portugal,,in,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Abel Camará,21.0,Guinea-Bissau,Centre-Forward,CF,700000.0,Belenenses SAD,Portugal,,in,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,João Pereira,21.0,Portugal,Left-Back,LB,400000.0,FC Sheriff,Moldova,50000.0,out,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Vasco Fernandes,25.0,Portugal,Centre-Back,CB,800000.0,Olhanense,Portugal,0.0,out,winter,Primeira Liga,2011,False,,2011
SC Beira-Mar,Édson Silva,27.0,Guinea-Bissau,Right-Back,RB,300000.0,Santa Clara,Portugal,0.0,out,winter,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Tiago Barros,23.0,Portugal,Central Midfield,CM,100000.0,Tondela,Portugal,0.0,out,winter,Primeira Liga,2011,True,free loan,2011
SC Beira-Mar,Cristiano,28.0,Brazil,Left Winger,LW,2000000.0,Criciúma EC,Brazil,0.0,out,winter,Primeira Liga,2011,False,,2011
SC Braga,Juankar,21.0,Spain,Left-Back,LB,,RM Castilla,Spain,2500000.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Djamal,28.0,Libya,Defensive Midfield,DM,1000000.0,Beira-Mar,Portugal,1000000.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Zé Luís,20.0,Cape Verde,Centre-Forward,CF,900000.0,Gil Vicente,Portugal,1000000.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Nuno André Coelho,25.0,Portugal,Centre-Back,CB,1800000.0,Sporting CP,Portugal,463000.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Rodrigo Galo,24.0,Brazil,Right-Back,RB,500000.0,Gil Vicente,Portugal,200000.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Nuno Henrique,24.0,Portugal,Centre-Back,CB,700000.0,Feirense,Portugal,125000.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Baiano,24.0,Brazil,Right-Back,RB,1000000.0,Paços Ferreira,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Édson Rivera,19.0,Mexico,Second Striker,SS,,Atlas,Mexico,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Douglão,25.0,Brazil,Centre-Back,CB,2000000.0,AO Kavala,Greece,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Tommaso Berni,28.0,Italy,Goalkeeper,GK,500000.0,Lazio,Italy,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Nuno Gomes,34.0,Portugal,Centre-Forward,CF,1500000.0,Benfica,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Douglas,25.0,Brazil,Centre-Forward,CF,1100000.0,Vit. Guimarães,Portugal,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Emmanuel Imorou,22.0,Benin,Left-Back,LB,300000.0,LB Châteauroux,France,0.0,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Ewerton,22.0,Brazil,Centre-Back,CB,,Coimbra-MG,Brazil,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Paulo Vinícius,26.0,Brazil,Centre-Back,CB,900000.0,Leiria,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Nygel Velder,19.0,Netherlands,Left Winger,LW,,Feyenoord U19,Netherlands,,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Djamal Mohamed,28.0,Libya,Defensive Midfield,DM,,Beira-Mar,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Hugo Lopes,21.0,Portugal,Centre-Back,CB,,Vizela,Portugal,,in,summer,Primeira Liga,2011,False,,2011
SC Braga,Fran Mérida,21.0,Spain,Central Midfield,CM,3000000.0,Atlético Madrid,Spain,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Carlao,25.0,Brazil,Centre-Forward,CF,1000000.0,Kashima Antlers,Japan,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Hoang Vu Samson,22.0,Vietnam,Centre-Forward,CF,,Atl. Madrid B,Spain,0.0,in,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Sílvio,23.0,Portugal,Right-Back,RB,7500000.0,Atlético Madrid,Spain,8000000.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Pizzi,21.0,Portugal,Attacking Midfield,AM,4600000.0,Atlético Madrid,Spain,1500000.0,out,summer,Primeira Liga,2011,True,loan with fee,2011
SC Braga,Alberto Rodríguez,27.0,Peru,Centre-Back,CB,5800000.0,Sporting CP,Portugal,1240000.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Vandinho,33.0,Brazil,Central Midfield,CM,1500000.0,Sharjah FC,United Arab Emirates,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Douglas,25.0,Brazil,Centre-Forward,CF,1100000.0,Beira-Mar,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Ángelo Peña,21.0,Venezuela,Central Midfield,CM,200000.0,Caracas FC,Venezuela,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Rui Vieira,19.0,Portugal,Goalkeeper,GK,,Vizela,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Diego Silva,21.0,Portugal,Goalkeeper,GK,200000.0,Vizela,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Cristiano Figueiredo,20.0,Portugal,Goalkeeper,GK,300000.0,Valencia,Spain,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Guilherme,20.0,Brazil,Attacking Midfield,AM,400000.0,Gil Vicente,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Paulão,28.0,Brazil,Centre-Back,CB,2500000.0,Saint-Étienne,France,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Diogo Valente,26.0,Portugal,Left Winger,LW,800000.0,Coimbra,Portugal,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Artur Moraes,30.0,Brazil,Goalkeeper,GK,3200000.0,Benfica,Portugal,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Miguel Garcia,28.0,Portugal,Right-Back,RB,1900000.0,Orduspor,Turkey,0.0,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Mário Felgueiras,24.0,Portugal,Goalkeeper,GK,900000.0,FC Brasov,Romania,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Nygel Velder,19.0,Netherlands,Left Winger,LW,,Vizela,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Juankar,21.0,Spain,Left-Back,LB,,Real Zaragoza,Spain,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Peterson Joseph,21.0,Haiti,Central Midfield,CM,50000.0,Kansas,United States,,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Hugo Lopes,21.0,Portugal,Centre-Back,CB,,Vizela,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Zé Manuel,20.0,Portugal,Centre-Forward,CF,200000.0,Vizela,Portugal,,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Jaka,20.0,Portugal,Centre-Back,CB,,Vizela,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Nuno Valente,19.0,Portugal,Right Midfield,RM,50000.0,Vizela,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Ladji Keita,28.0,Senegal,Centre-Forward,CF,500000.0,BJ Guoan,China,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Aníbal Capela,20.0,Portugal,Centre-Back,CB,100000.0,Covilhã,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Dani Coelho,21.0,Portugal,Right-Back,RB,,Covilhã,Portugal,0.0,out,summer,Primeira Liga,2011,True,free loan,2011
SC Braga,Andrés Madrid,30.0,Argentina,Defensive Midfield,DM,800000.0,Without Club,,,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Stélvio Cruz,22.0,Angola,Defensive Midfield,DM,700000.0,Without Club,,,out,summer,Primeira Liga,2011,False,,2011
SC Braga,Kaká,30.0,Brazil,Centre-Back,CB,1000000.0,Hertha BSC,Germany,0.0,out,summer,Primeira Liga,2011,True,end of loan,2011
SC Braga,Samuel Jesus,25.0,Brazil,Centre-Back,CB,600000.0,RSC Anderlecht,Belgium,0.0,in,winter,Primeira Liga,2011,False,,2011
SC Braga,Miguel Lopes,25.0,Portugal,Right-Back,RB,2000000.0,FC Porto,Portugal,0.0,in,winter,Primeira Liga,2011,True,free loan,2011
SC Braga,Luís Alberto,28.0,Brazil,Defensive Midfield,DM,1300000.0,Nacional,Portugal,,in,winter,Primeira Liga,2011,False,,2011
SC Braga,Rúben Amorim,26.0,Portugal,Central Midfield,CM,5000000.0,Benfica,Portugal,0.0,in,winter,Primeira Liga,2011,True,free loan,2011
SC Braga,Pizzi,22.0,Portugal,Attacking Midfield,AM,7500000.0,Atlético Madrid,Spain,13500000.0,out,winter,Primeira Liga,2011,False,,2011
SC Braga,Rodrigo Galo,25.0,Brazil,Right-Back,RB,500000.0,Gil Vicente,Portugal,0.0,out,winter,Primeira Liga,2011,True,free loan,2011
SC Braga,Albert Meyong,31.0,Cameroon,Centre-Forward,CF,2800000.0,Vitória Setúbal,Portugal,0.0,out,winter,Primeira Liga,2011,False,,2011
