,name,last_season,average_value
14698,Keziah Veendorp,2022.0,377941.17647058825
14699,Kgaogelo Chauke,2021.0,216666.66666666666
14700,Kgaogelo Sekgota,2019.0,225000.0
14701,Khadim Ndiaye,2019.0,225000.0
14702,Khadim Rassoul,2023.0,810227.2727272727
14703,Khaled Adénon,2018.0,550000.0
14704,Khaled Narey,2022.0,992241.3793103448
14705,Khaleem Hyland,2016.0,1181034.4827586208
14706,Khalid Boulahrouz,2014.0,4562857.142857143
14707,Khalid Boutaïb,2018.0,912500.0
14708,Khalid Hachadi,2019.0,363461.53846153844
14709,Khalid Kadyrov,2022.0,92187.5
14710,Khalid Karami,2019.0,423809.5238095238
14711,Khalid Sekkat,2012.0,345000.0
14712,Khalid Shakhtiev,2016.0,145833.33333333334
14713,Khalid Sinouh,2012.0,490384.6153846154
14714,Khalifa Jabbie,2014.0,386538.46153846156
14715,Khalifa Sankaré,2015.0,788095.2380952381
14716,Khalil Chemmam,2014.0,610416.6666666666
14717,Khalil Fayad,2023.0,2000000.0
14718,Khaly Thiam,2021.0,714583.3333333334
14719,Khamis Digol,2017.0,150000.0
14720,Khanya Leshabela,2020.0,100000.0
14721,Khasan Akhriev,2012.0,140625.0
14722,Khasan Mamtov,2019.0,160294.11764705883
14723,Khassa Camara,2019.0,289130.4347826087
14724,Khayon Edwards,2022.0,300000.0
14725,Kheireddine Zarabi,2015.0,230555.55555555556
14726,Khellven,2023.0,4633333.333333333
14727,Khetag Khosonov,2019.0,429687.5
14728,Khiry Shelton,2019.0,557352.9411764706
14729,Khoren Bayramyan,2023.0,1154807.6923076923
14730,Khouma Babacar,2023.0,4564705.882352941
14731,Khozhimat Erkinov,2022.0,356250.0
14732,Khusniddin Alikulov,2023.0,436363.63636363635
14733,Khusrav Toirov,2023.0,160000.0
14734,Khvicha Kvaratskhelia,2023.0,17996250.0
14735,Khyzyr Appaev,2023.0,351086.95652173914
14736,Khéphren Thuram,2023.0,12475000.0
14737,Ki-Jana Hoever,2022.0,5310000.0
14738,Kialonda Gaspar,2023.0,500000.0
14739,Kian Fitz-Jim,2023.0,875000.0
14740,Kian Hansen,2023.0,850000.0
14741,Kian Slor,2022.0,129166.66666666667
14742,Kiany Vroman,2021.0,75000.0
14743,Kianz Froese,2018.0,171250.0
14744,Kibe,2020.0,266666.6666666667
14745,Kieffer Moore,2023.0,2344117.6470588236
14746,Kieran Dowell,2023.0,2210714.285714286
14747,Kieran Felix,2012.0,100000.0
14748,Kieran Freeman,2022.0,190625.0
14749,Kieran Gibbons,2014.0,75000.0
14750,Kieran Gibbs,2020.0,6051562.5
14751,Kieran Hughes,2013.0,25000.0
14752,Kieran Kennedy,2016.0,150000.0
14753,Kieran MacDonald,2015.0,237500.0
14754,Kieran Monlouis,2018.0,50000.0
14755,Kieran Ngwenya,2022.0,100000.0
14756,Kieran O'Hara,2023.0,150000.0
14757,Kieran Offord,2022.0,50000.0
14758,Kieran Richardson,2015.0,4582000.0
14759,Kieran Sadlier,2014.0,350000.0
14760,Kieran Tierney,2023.0,20873684.210526317
14761,Kieran Trippier,2023.0,14150000.0
14762,Kieran Wright,2023.0,50000.0
14763,Kiernan Dewsbury-Hall,2022.0,11533333.333333334
14764,Kieron Dyer,2012.0,5812500.0
14765,Kieron Freeman,2019.0,609210.5263157894
14766,Kik Pierie,2023.0,2041666.6666666667
14767,Kikas,2023.0,300000.0
14768,Kike Barja,2023.0,1206818.1818181819
14769,Kike Boula,2018.0,320000.0
14770,Kike Carrasco,2020.0,58333.333333333336
14771,Kike García,2023.0,1848275.8620689656
14772,Kike Hermoso,2021.0,233333.33333333334
14773,Kike Pérez,2023.0,1350000.0
14774,Kike Royo,2013.0,276666.6666666667
14775,Kike Ríos,2020.0,75000.0
14776,Kike Salas,2023.0,1118750.0
14777,Kike Saverio,2023.0,223076.92307692306
14778,Kike Sola,2017.0,1596666.6666666667
14779,Kiki,2023.0,307291.6666666667
14780,Kiki Kouyaté,2023.0,2657352.9411764704
14781,Kiko,2014.0,370833.3333333333
14782,Kiko,2017.0,342857.14285714284
14783,Kiko Bondoso,2022.0,729166.6666666666
14784,Kiko Casilla,2022.0,2603750.0
14785,Kiko Femenía,2023.0,2311111.111111111
14786,Kiko Olivas,2020.0,1000000.0
14787,Kikín,2022.0,41666.666666666664
14788,Kilian Fischer,2023.0,887500.0
14789,Kilian Jakob,2018.0,175000.0
14790,Kilian Ludewig,2022.0,828333.3333333334
14791,Kilian Senkbeil,2020.0,163636.36363636365
14792,Kiliann Sildillia,2023.0,4387500.0
14793,Killian Benvindo,2020.0,150000.0
14794,Killian Le Roy,2017.0,115625.0
14795,Killian Overmeire,2018.0,1085000.0
14796,Killian Phillips,2022.0,78333.33333333333
14797,Killian Sanson,2018.0,161111.11111111112
14798,Killian Sardella,2023.0,2075000.0
14799,Kim,2012.0,50000.0
14800,Kim Aabech,2016.0,425000.0
14801,Kim Christensen,2017.0,526315.7894736842
14802,Kim Källström,2014.0,5795161.29032258
14803,Kim Ojo,2017.0,740277.7777777778
14804,Kimberly Ezekwem,2022.0,275000.0
14805,Kimon Papadiotis,2013.0,70000.0
14806,King Osanga,2012.0,433333.3333333333
14807,Kings Kangwa,2021.0,850000.0
14808,Kingsley Boateng,2014.0,302272.7272727273
14809,Kingsley Coman,2023.0,38675000.0
14810,Kingsley Ehizibue,2023.0,1481521.7391304348
14811,Kingsley Fobi,2020.0,134615.38461538462
14812,Kingsley Madu,2019.0,382894.7368421053
14813,Kingsley Michael,2022.0,608333.3333333334
14814,Kingsley Onuegbu,2012.0,371551.724137931
14815,Kingsley Schindler,2023.0,985000.0
14816,Kino Delorge,2013.0,93181.81818181818
14817,Kirian Rodríguez,2023.0,465384.6153846154
14818,Kiril Despodov,2023.0,2415909.090909091
14819,Kiril Fesyun,2023.0,208333.33333333334
14820,Kiril Popov,2023.0,233333.33333333334
14821,Kirill Bogdanets,2022.0,150000.0
14822,Kirill Bozhenov,2022.0,515384.6153846154
14823,Kirill Dontsov,2020.0,161111.11111111112
14824,Kirill Fateev,2021.0,110000.0
14825,Kirill Folmer,2022.0,261538.46153846153
14826,Kirill Girnyk,2019.0,43750.0
14827,Kirill Glebov,2023.0,175000.0
14828,Kirill Gotsuk,2023.0,605555.5555555555
14829,Kirill Kaplenko,2023.0,356666.6666666667
14830,Kirill Kirilenko,2020.0,113888.88888888889
14831,Kirill Klimov,2021.0,212500.0
14832,Kirill Kolesnichenko,2021.0,390384.6153846154
14833,Kirill Kombarov,2020.0,2038333.3333333333
14834,Kirill Kosarev,2021.0,240909.0909090909
14835,Kirill Kostin,2014.0,105000.0
14836,Kirill Kravtsov,2023.0,410000.0
14837,Kirill Leonov,2017.0,165909.0909090909
14838,Kirill Malyarov,2023.0,325000.0
14839,Kirill Nababkin,2023.0,1503571.4285714286
14840,Kirill Nikishin,2022.0,56250.0
14841,Kirill Panchenko,2021.0,1410000.0
14842,Kirill Pechenin,2023.0,412500.0
14843,Kirill Pogrebnyak,2016.0,294444.44444444444
14844,Kirill Samoylenko,2023.0,145000.0
14845,Kirill Shchetinin,2023.0,514583.3333333333
14846,Kirill Stolbov,2023.0,93750.0
14847,Kirill Suslov,2023.0,215217.39130434784
14848,Kirill Ushatov,2022.0,125000.0
14849,Kirill Volchkov,2015.0,77272.72727272728
14850,Kirill Zaika,2023.0,653947.3684210526
14851,Kirill Zinovich,2021.0,200000.0
14852,Kirill Zubkov,2013.0,66666.66666666667
14853,Kirk Broadfoot,2020.0,645535.7142857143
14854,Kisley,2015.0,237500.0
14855,Kiu,2013.0,152941.17647058822
14856,Kivanc Karakas,2015.0,423148.14814814815
14857,Kizito,2016.0,371052.63157894736
14858,Kjartan Finnbogason,2020.0,231818.18181818182
14859,Kjell Peersman,2023.0,225000.0
14860,Kjell Scherpen,2022.0,1473529.4117647058
14861,Kjelt Engbers,2018.0,50000.0
14862,Kjetil Borry,2016.0,265000.0
14863,Kjetil Haug,2022.0,242857.14285714287
14864,Klaas-Jan Huntelaar,2020.0,9564473.684210526
14865,Klaus Gjasula,2023.0,398809.5238095238
14866,Klaus Moesgaard,2018.0,41666.666666666664
14867,Klemen Hvalic,2021.0,75000.0
14868,Kleton Perntreou,2016.0,250000.0
14869,Klim Prykhodko,2023.0,90625.0
14870,Klinton Noka,2017.0,50000.0
14871,Klismahn,2022.0,250000.0
14872,Klodian Gjino,2018.0,230000.0
14873,Kléber,2017.0,1528571.4285714286
14874,Kléri Serber,2023.0,291666.6666666667
14875,Knowledge Musona,2020.0,1264285.7142857143
14876,Ko Itakura,2023.0,3011250.0
14877,Ko Matsubara,2021.0,655000.0
14878,Koba Koindredi,2023.0,672727.2727272727
14879,Kobamelo Kodisang,2023.0,322727.2727272727
14880,Kobbie Mainoo,2023.0,633333.3333333334
14881,Kobe Cools,2017.0,143750.0
14882,Kobe Corbanie,2023.0,275000.0
14883,Kodai Sano,2023.0,316666.6666666667
14884,Kodjo Aziangbe,2023.0,100000.0
14885,Koen Blommestijn,2023.0,87500.0
14886,Koen Bucker,2021.0,70454.54545454546
14887,Koen Casteels,2023.0,5381818.181818182
14888,Koen Huntelaar,2018.0,42857.142857142855
14889,Koen Muller,2016.0,50000.0
14890,Koen Persoons,2017.0,802272.7272727273
14891,Koen Van Langendonck,2023.0,364130.4347826087
14892,Koen Weuts,2012.0,377941.17647058825
14893,Koenraad Hendrickx,2012.0,83333.33333333333
14894,Koffi,2022.0,150000.0
14895,Koffi Djidji,2023.0,1975925.9259259258
14896,Koffi Kouao,2023.0,807692.3076923077
14897,Kofi Atta,2017.0,94444.44444444444
14898,Kofi Balmer,2022.0,141666.66666666666
14899,Kofi Schulz,2018.0,233750.0
14900,Koji Miyoshi,2022.0,1397222.2222222222
14901,Koke,2023.0,36460000.0
14902,Koke Vegas,2021.0,370000.0
14903,Koki Anzai,2020.0,759615.3846153846
14904,Koki Machida,2023.0,750000.0
14905,Koki Ogawa,2023.0,588461.5384615385
14906,Koki Saito,2023.0,895833.3333333334
14907,Kolbeinn Finnsson,2023.0,165909.0909090909
14908,Kolbeinn Sigthórsson,2017.0,2353333.3333333335
14909,Kolja Afriyie,2013.0,610000.0
14910,Kolja Pusch,2012.0,287500.0
14911,Kolo Touré,2016.0,10869047.61904762
14912,Komnen Andric,2023.0,731250.0
14913,Konadu Yiadom,2023.0,162500.0
14914,Konan N’Dri,2023.0,1011111.1111111111
14915,Koni De Winter,2023.0,2520000.0
14916,Konrad Laimer,2023.0,13636111.111111112
14917,Konrad Michalak,2022.0,1015789.4736842106
14918,Konrad de la Fuente,2022.0,3150000.0
14919,Konstantin Bazelyuk,2018.0,342000.0
14920,Konstantin Engel,2015.0,332258.06451612903
14921,Konstantin Fuhry,2013.0,72500.0
14922,Konstantin Kertanov,2014.0,207142.85714285713
14923,Konstantin Kovalev,2020.0,180000.0
14924,Konstantin Kuchaev,2023.0,2386842.1052631577
14925,Konstantin Maradishvili,2023.0,1506250.0
14926,Konstantin Nizhegorodov,2021.0,137500.0
14927,Konstantin Pliev,2021.0,493750.0
14928,Konstantin Rausch,2020.0,2248717.9487179485
14929,Konstantin Savichev,2018.0,498611.1111111111
14930,Konstantin Shcherbakov,2017.0,167187.5
14931,Konstantin Shiltsov,2022.0,287500.0
14932,Konstantin Troyanov,2015.0,101666.66666666667
14933,Konstantin Tyukavin,2023.0,3706818.1818181816
14934,Konstantin Vassiljev,2013.0,596666.6666666666
14935,Konstantin Zyryanov,2013.0,3255652.1739130435
14936,Konstantinos Apostolakis,2022.0,200000.0
14937,Konstantinos Apostolopoulos,2014.0,212500.0
14938,Konstantinos Balogiannis,2022.0,415909.0909090909
14939,Konstantinos Banousis,2014.0,231818.18181818182
14940,Konstantinos Barbas,2013.0,303333.3333333333
14941,Konstantinos Beglektsis,2012.0,75000.0
14942,Konstantinos Bouloulis,2020.0,182812.5
14943,Konstantinos Chatzidimpas,2017.0,154166.66666666666
14944,Konstantinos Chatzipirpiridis,2021.0,43750.0
14945,Konstantinos Christou,2014.0,62500.0
14946,Konstantinos Chrysopoulos,2023.0,137500.0
14947,Konstantinos Dafkos,2015.0,155555.55555555556
14948,Konstantinos Dimitriou,2017.0,226785.7142857143
14949,Konstantinos Doumtsios,2022.0,255357.14285714287
14950,Konstantinos Fliskas,2018.0,351923.07692307694
14951,Konstantinos Fortounis,2023.0,4746551.724137931
14952,Konstantinos Galanopoulos,2023.0,1737500.0
14953,Konstantinos Ganotis,2012.0,103125.0
14954,Konstantinos Georgakopoulos,2017.0,165625.0
14955,Konstantinos Giannoulis,2023.0,569531.25
14956,Konstantinos Iliopoulos,2019.0,216666.66666666666
14957,Konstantinos Isaakidis,2019.0,33333.333333333336
14958,Konstantinos Kaberis,2013.0,96428.57142857143
14959,Konstantinos Kalaitzakis,2019.0,50000.0
14960,Konstantinos Kapetanos,2012.0,460000.0
14961,Konstantinos Kapetanos,2018.0,83333.33333333333
14962,Konstantinos Karagiannis,2023.0,180000.0
14963,Konstantinos Katsouranis,2014.0,5215000.0
14964,Konstantinos Kaznaferis,2014.0,382352.9411764706
14965,Konstantinos Korelas,2019.0,92857.14285714286
14966,Konstantinos Korkontzelos,2013.0,87500.0
14967,Konstantinos Kostas,2017.0,50000.0
14968,Konstantinos Kotsaridis,2013.0,185714.2857142857
14969,Konstantinos Kotsaris,2021.0,273529.4117647059
14970,Konstantinos Kotsopoulos,2022.0,304166.6666666667
14971,Konstantinos Koulierakis,2023.0,1120833.3333333333
14972,Konstantinos Kourtesiotis,2012.0,212500.0
14973,Konstantinos Kritikos,2014.0,91666.66666666667
14974,Konstantinos Laifis,2023.0,3390000.0
14975,Konstantinos Lampropoulos,2023.0,50000.0
14976,Konstantinos Lima,2013.0,79166.66666666667
14977,Konstantinos Makridis,2014.0,661538.4615384615
14978,Konstantinos Makris,2017.0,66666.66666666667
14979,Konstantinos Malaj,2018.0,100000.0
14980,Konstantinos Manolas,2017.0,175000.0
14981,Konstantinos Manolas,2022.0,16060526.315789474
14982,Konstantinos Markopoulos,2015.0,175000.0
14983,Konstantinos Mavropanos,2023.0,5206944.444444444
14984,Konstantinos Mendrinos,2017.0,678260.8695652174
14985,Konstantinos Mitroglou,2021.0,4608108.108108108
14986,Konstantinos Nikolopoulos,2012.0,132142.85714285713
14987,Konstantinos Nikolopoulos,2021.0,45000.0
14988,Konstantinos Pagalos,2015.0,196153.84615384616
14989,Konstantinos Panagiotou,2019.0,171428.57142857142
14990,Konstantinos Panagiotoudis,2014.0,264285.71428571426
14991,Konstantinos Panagou,2023.0,185000.0
14992,Konstantinos Papadopoulos,2017.0,50000.0
14993,Konstantinos Pappas,2016.0,130000.0
14994,Konstantinos Peristeridis,2018.0,295238.09523809527
14995,Konstantinos Plegas,2017.0,187500.0
14996,Konstantinos Pomonis,2023.0,50000.0
14997,Konstantinos Protogerakis,2013.0,50000.0
14998,Konstantinos Provydakis,2022.0,237500.0
14999,Konstantinos Rougalas,2015.0,263750.0
15000,Konstantinos Roukounakis,2021.0,100000.0
15001,Konstantinos Stafylidis,2022.0,2025000.0
15002,Konstantinos Stamoulis,2020.0,89285.71428571429
15003,Konstantinos Stavrothanasopoulos,2013.0,104545.45454545454
15004,Konstantinos Tanoulis,2022.0,100000.0
15005,Konstantinos Theodoropoulos,2020.0,255000.0
15006,Konstantinos Thymianis,2023.0,265000.0
15007,Konstantinos Triantafyllopoulos,2018.0,814285.7142857143
15008,Konstantinos Triantafyllou,2013.0,312500.0
15009,Konstantinos Tsamouris,2013.0,183333.33333333334
15010,Konstantinos Tsimikas,2023.0,5380434.782608695
15011,Konstantinos Tsirigotis,2022.0,91666.66666666667
15012,Konstantinos Tsoupros,2012.0,150000.0
15013,Konstantinos Tzolakis,2023.0,993750.0
15014,Konstantinos Valmas,2018.0,95000.0
15015,Konstantinos Vlachos,2015.0,140000.0
15016,Konstantinos Zdravos-Rizos,2015.0,121428.57142857143
15017,Koray Altinay,2021.0,909259.2592592592
15018,Koray Arslan,2015.0,811111.1111111111
15019,Koray Günter,2023.0,2465384.6153846155
15020,Koray Kilinc,2019.0,140000.0
15021,Koray Yagci,2021.0,100000.0
15022,Koray Yildiz,2012.0,31250.0
15023,Koray Öztürk,2013.0,96428.57142857143
15024,Korcan Celikay,2020.0,352343.75
15025,Korede Adedoyin,2018.0,141666.66666666666
15026,Korey Smith,2012.0,701136.3636363636
15027,Kornel Salata,2013.0,678000.0
15028,Kornelius Hansen,2023.0,390000.0
15029,Kortney Hause,2023.0,2688043.4782608696
15030,Kosmas Gezos,2014.0,211666.66666666666
15031,Kosmas Tsilianidis,2023.0,357142.85714285716
15032,Kossi Agassa,2015.0,612500.0
15033,Kosta Aleksic,2023.0,183333.33333333334
15034,Kosta Barbarouses,2012.0,505952.38095238095
15035,Kostadin Gadzhalov,2017.0,157812.5
15036,Kostadin Hazurov,2013.0,414285.71428571426
15037,Kostakis Artymatas,2017.0,697222.2222222222
15038,Kostas Lamprou,2023.0,676923.0769230769
15039,Kostas Pileas,2023.0,227272.72727272726
15040,Kostyantyn Bychek,2023.0,154166.66666666666
15041,Kostyantyn Domaratskyi,2020.0,37500.0
15042,Kostyantyn Gramatik,2018.0,25000.0
15043,Kostyantyn Kravchenko,2015.0,1213888.888888889
15044,Kostyantyn Makhnovskyi,2018.0,218000.0
15045,Kostyantyn Vivcharenko,2023.0,484375.0
15046,Kostyantyn Yaroshenko,2016.0,482142.85714285716
15047,Kosuke Kinoshita,2018.0,183928.57142857142
15048,Kosuke Nakamura,2023.0,803125.0
15049,Kosuke Ota,2016.0,844000.0
15050,Kouadio-Yves Dabila,2021.0,1833333.3333333333
15051,Kouya Mabea,2022.0,343750.0
15052,Kris Boyd,2018.0,2329545.4545454546
15053,Kris Commons,2016.0,2023437.5
15054,Kris De Wree,2012.0,413636.36363636365
15055,Kris Doolan,2017.0,268750.0
15056,Kris Fillinger,2012.0,76470.58823529411
15057,Kris Jogan,2013.0,126785.71428571429
15058,Kris Stadsgaard,2015.0,1089285.7142857143
15059,Kristal Abazaj,2022.0,510937.5
15060,Kristi Qose,2016.0,398437.5
15061,Kristi Vangjeli,2013.0,497222.22222222225
15062,Kristian Andersen,2013.0,188235.29411764705
15063,Kristian Arnstad,2023.0,1300000.0
15064,Kristian Bach Bak,2015.0,1260000.0
15065,Kristian Bilovar,2023.0,187500.0
15066,Kristian Dennis,2021.0,195833.33333333334
15067,Kristian Dirks Riis,2022.0,303125.0
15068,Kristian Faeste,2016.0,212500.0
15069,Kristian Hlynsson,2022.0,520000.0
15070,Kristian Kirkegaard,2023.0,270833.3333333333
15071,Kristian Larsen,2015.0,25000.0
15072,Kristian Lindberg,2014.0,184375.0
15073,Kristian Opseth,2018.0,396153.8461538461
15074,Kristian Pedersen,2022.0,1982608.6956521738
15075,Kristian Rroku,2021.0,56250.0
15076,Kristian Sekularac,2022.0,125000.0
15077,Kristian Thorstvedt,2023.0,3807142.8571428573
15078,Kristian Weber,2017.0,55000.0
15079,Kristijan Belic,2019.0,625000.0
15080,Kristijan Bistrovic,2023.0,2308333.3333333335
15081,Kristijan Ipsa,2012.0,614705.8823529412
15082,Kristijan Jakic,2023.0,2707812.5
15083,Kristijan Miljevic-Sachpekidis,2016.0,189583.33333333334
15084,Kristiyan Malinov,2023.0,1390000.0
15085,Kristjan Asllani,2023.0,6462500.0
15086,Kristjan Kushta,2018.0,152500.0
15087,Kristjan Matosevic,2015.0,118750.0
15088,Kristján Gauti Emilsson,2015.0,115000.0
15089,Kristo Shehu,2019.0,159375.0
15090,Kristof D'Haene,2022.0,751923.0769230769
15091,Kristof Lardenoit,2012.0,350000.0
15092,Kristof Maes,2014.0,155000.0
15093,Kristof Snelders,2012.0,586363.6363636364
15094,Kristof Van Hout,2016.0,437500.0
15095,Kristoffer Ajer,2023.0,6358333.333333333
15096,Kristoffer Askildsen,2022.0,1233333.3333333333
15097,Kristoffer Klaesson,2022.0,1188888.888888889
15098,Kristoffer Larsen,2017.0,332352.9411764706
15099,Kristoffer Lund,2020.0,650000.0
15100,Kristoffer Nordfeldt,2020.0,1403571.4285714286
15101,Kristoffer Olsson,2023.0,2159090.909090909
15102,Kristoffer Pallesen,2022.0,295652.17391304346
15103,Kristoffer Peterson,2019.0,1400000.0
15104,Kristoffer Sörensen,2012.0,33333.333333333336
15105,Kristopher Da Graca,2020.0,305357.14285714284
15106,Kristopher Vida,2015.0,339130.4347826087
15107,Kristófer Kristinsson,2021.0,392307.6923076923
15108,Krisztián Adorján,2013.0,252380.95238095237
15109,Krisztián Hegyi,2022.0,250000.0
15110,Krisztián Németh,2013.0,942857.1428571428
15111,Krisztián Vadócz,2013.0,716666.6666666666
15112,Krisztofer Horváth,2020.0,187500.0
15113,Krsevan Santini,2015.0,373000.0
15114,Krystian Bielik,2018.0,3984615.3846153845
15115,Krystian Nowak,2017.0,150000.0
15116,Krzysztof Krol,2015.0,235416.66666666666
15117,Krzysztof Piatek,2023.0,12125000.0
15118,Krépin Diatta,2023.0,12650000.0
15119,Kubilay Aktas,2020.0,165476.19047619047
15120,Kubilay Akyüz,2016.0,88636.36363636363
15121,Kubilay Kanatsizkus,2021.0,850000.0
15122,Kubilay Köylü,2023.0,50000.0
15123,Kubilay Sönmez,2021.0,505681.8181818182
15124,Kuca,2018.0,594230.7692307692
15125,Kudbettin Ograk,2015.0,67857.14285714286
15126,Kudus Oyenuga,2014.0,50000.0
15127,Kuki Zalazar,2020.0,223076.92307692306
15128,Kukula,2014.0,367857.14285714284
15129,Kundai Benyu,2019.0,135714.2857142857
15130,Kuni,2022.0,690384.6153846154
15131,Kurt Abrahams,2017.0,429166.6666666667
15132,Kurt Zouma,2023.0,18560294.11764706
15133,Kurtis Byrne,2012.0,200000.0
15134,Kurtis Guthrie,2023.0,193750.0
15135,Kwadwo Asamoah,2020.0,10370312.5
15136,Kwadwo Baah,2021.0,625000.0
15137,Kwadwo Poku,2017.0,412500.0
15138,Kwame Karikari,2016.0,529411.7647058824
15139,Kwame Nsor,2014.0,377777.77777777775
15140,Kwame Quansah,2013.0,713636.3636363636
15141,Kwame Yeboah,2017.0,181250.0
15142,Kwang-song Han,2019.0,2406666.6666666665
15143,Kwasi Sibo,2018.0,183333.33333333334
15144,Kwasi Wriedt,2021.0,532000.0
15145,Kwesi Appiah,2016.0,221428.57142857142
15146,Kyan Vaesen,2023.0,512500.0
15147,Kyan van Dorp,2022.0,50000.0
15148,Kye Rowles,2023.0,463461.53846153844
15149,Kyle Bartley,2020.0,1910576.923076923
15150,Kyle Benedictus,2014.0,277083.3333333333
15151,Kyle Connell,2022.0,100000.0
15152,Kyle De Silva,2013.0,191666.66666666666
15153,Kyle Duncan,2021.0,850000.0
15154,Kyle Ebecilio,2018.0,1768181.8181818181
15155,Kyle Edwards,2020.0,1062500.0
15156,Kyle Gourlay,2020.0,87500.0
15157,Kyle Jacobs,2013.0,216666.66666666666
15158,Kyle Jameson,2017.0,125000.0
15159,Kyle John,2022.0,150000.0
15160,Kyle Knoyle,2015.0,200000.0
15161,Kyle Lafferty,2022.0,1809166.6666666667
15162,Kyle Letheren,2014.0,152272.72727272726
15163,Kyle Magennis,2023.0,332692.3076923077
15164,Kyle McAllister,2021.0,300000.0
15165,Kyle McClean,2019.0,67857.14285714286
15166,Kyle McClelland,2022.0,125000.0
15167,Kyle Munro,2020.0,256250.0
15168,Kyle Naughton,2017.0,3274137.9310344825
15169,Kyle Scott,2017.0,83333.33333333333
15170,Kyle Taylor,2019.0,166666.66666666666
15171,Kyle Turner,2023.0,240625.0
15172,Kyle Vassell,2023.0,211538.46153846153
15173,Kyle Walker,2023.0,24079687.5
15174,Kyle Walker-Peters,2022.0,12180555.555555556
15175,Kylian Hazard,2023.0,518181.8181818182
15176,Kylian Kaïboué,2019.0,377777.77777777775
15177,Kylian Mbappé,2023.0,117991666.66666667
15178,Kylian Silvestre,2022.0,100000.0
15179,Kyliane Dong,2022.0,500000.0
15180,Kyogo Furuhashi,2023.0,3825000.0
15181,Kyosuke Tagawa,2023.0,525000.0
15182,Kyriakos Andreopoulos,2017.0,225000.0
15183,Kyriakos Aslanidis,2023.0,100000.0
15184,Kyriakos Evangelidakis,2015.0,146428.57142857142
